MC,"Given the list arr = [0.44, 0.13, 1.05, 2.59, 4.52, 5.14, 5.07, 0.03, 0.79, 2.01, 0.33], give the values which will be returned with the code arr[3:4]",[2.59],1,Correct,"[2.59, 4.52]",0,Wrong,"[1.05, 2.59]",0,Wrong,[1.05],0,Wrong
MC,"Given the list arr = [0.74, 1.68, 2.65, 3.74, 3.9, 5.0, 6.17, 6.45], give the values which will be returned with the code arr[2:3]",[2.65],1,Correct,"[2.65, 3.74]",0,Wrong,"[1.68, 2.65]",0,Wrong,[1.68],0,Wrong
MC,"Given the list arr = [0.25, 0.61, 1.6, 3.21, 4.47, 1.27, 6.54, 5.18, 5.82, 5.79], give the values which will be returned with the code arr[2:4]","[1.6, 3.21]",1,Correct,"[1.6, 3.21, 4.47]",0,Wrong,"[0.61, 1.6, 3.21]",0,Wrong,"[0.61, 1.6]",0,Wrong
MC,"Given the list arr = [0.53, 0.01, 2.5, 0.29, 4.58, 4.71, 4.11, 7.67, 8.13], give the values which will be returned with the code arr[3:7]","[0.29, 4.58, 4.71, 4.11]",1,Correct,"[0.29, 4.58, 4.71, 4.11, 7.67]",0,Wrong,"[2.5, 0.29, 4.58, 4.71, 4.11]",0,Wrong,"[2.5, 0.29, 4.58, 4.71]",0,Wrong
MC,"Given the list arr = [1.97, 2.09, 1.58, 4.05, 1.0, 1.07, 3.51, 4.2, 1.5, 5.32], give the values which will be returned with the code arr[1:8]","[2.09, 1.58, 4.05, 1.0, 1.07, 3.51, 4.2]",1,Correct,"[2.09, 1.58, 4.05, 1.0, 1.07, 3.51, 4.2, 1.5]",0,Wrong,"[1.97, 2.09, 1.58, 4.05, 1.0, 1.07, 3.51, 4.2]",0,Wrong,"[1.97, 2.09, 1.58, 4.05, 1.0, 1.07, 3.51]",0,Wrong
MC,"Given the list arr = [0.15, 0.87, 0.78, 3.55, 1.87, 5.21, 6.53, 7.35, 8.76, 7.8], give the values which will be returned with the code arr[1:8]","[0.87, 0.78, 3.55, 1.87, 5.21, 6.53, 7.35]",1,Correct,"[0.87, 0.78, 3.55, 1.87, 5.21, 6.53, 7.35, 8.76]",0,Wrong,"[0.15, 0.87, 0.78, 3.55, 1.87, 5.21, 6.53, 7.35]",0,Wrong,"[0.15, 0.87, 0.78, 3.55, 1.87, 5.21, 6.53]",0,Wrong
MC,"Given the list arr = [0.84, 2.82, 4.28, 4.99, 6.62, 8.59], give the values which will be returned with the code arr[2:4]","[4.28, 4.99]",1,Correct,"[4.28, 4.99, 6.62]",0,Wrong,"[2.82, 4.28, 4.99]",0,Wrong,"[2.82, 4.28]",0,Wrong
MC,"Given the list arr = [0.39, 1.3, 2.43, 4.48, 4.28, 4.09, 7.46, 5.65], give the values which will be returned with the code arr[2:3]",[2.43],1,Correct,"[2.43, 4.48]",0,Wrong,"[1.3, 2.43]",0,Wrong,[1.3],0,Wrong
MC,"Given the list arr = [0.1, 1.57, 0.54, 3.51, 4.24, 2.05, 6.83, 0.51, 7.98, 2.63], give the values which will be returned with the code arr[1:7]","[1.57, 0.54, 3.51, 4.24, 2.05, 6.83]",1,Correct,"[1.57, 0.54, 3.51, 4.24, 2.05, 6.83, 0.51]",0,Wrong,"[0.1, 1.57, 0.54, 3.51, 4.24, 2.05, 6.83]",0,Wrong,"[0.1, 1.57, 0.54, 3.51, 4.24, 2.05]",0,Wrong
MC,"Given the list arr = [0.2, 0.17, 2.99, 3.73, 2.47, 6.11], give the values which will be returned with the code arr[2:4]","[2.99, 3.73]",1,Correct,"[2.99, 3.73, 2.47]",0,Wrong,"[0.17, 2.99, 3.73]",0,Wrong,"[0.17, 2.99]",0,Wrong
MC,"Given the list arr = [0.23, 1.06, 2.33, 0.46, 0.98, 5.93], give the values which will be returned with the code arr[2:4]","[2.33, 0.46]",1,Correct,"[2.33, 0.46, 0.98]",0,Wrong,"[1.06, 2.33, 0.46]",0,Wrong,"[1.06, 2.33]",0,Wrong
MC,"Given the list arr = [0.36, 0.61, 2.27, 2.39, 3.82, 2.17, 3.48, 7.21, 8.72, 7.53, 1.27], give the values which will be returned with the code arr[1:2]",[0.61],1,Correct,"[0.61, 2.27]",0,Wrong,"[0.36, 0.61]",0,Wrong,[0.36],0,Wrong
MC,"Given the list arr = [0.17, 1.66, 2.23, 2.35, 1.82, 2.72, 1.65, 7.45, 0.47], give the values which will be returned with the code arr[3:4]",[2.35],1,Correct,"[2.35, 1.82]",0,Wrong,"[2.23, 2.35]",0,Wrong,[2.23],0,Wrong
MC,"Given the list arr = [0.49, 1.74, 1.79, 3.19, 3.91, 5.42, 7.34], give the values which will be returned with the code arr[1:4]","[1.74, 1.79, 3.19]",1,Correct,"[1.74, 1.79, 3.19, 3.91]",0,Wrong,"[0.49, 1.74, 1.79, 3.19]",0,Wrong,"[0.49, 1.74, 1.79]",0,Wrong
MC,"Given the list arr = [0.55, 0.94, 0.56, 3.38, 0.97, 4.33], give the values which will be returned with the code arr[2:3]",[0.56],1,Correct,"[0.56, 3.38]",0,Wrong,"[0.94, 0.56]",0,Wrong,[0.94],0,Wrong
MC,"Given the list arr = [1.59, 2.34, 3.32, 3.69, 1.83, 5.82], give the values which will be returned with the code arr[2:4]","[3.32, 3.69]",1,Correct,"[3.32, 3.69, 1.83]",0,Wrong,"[2.34, 3.32, 3.69]",0,Wrong,"[2.34, 3.32]",0,Wrong
MC,"Given the list arr = [0.21, 2.7, 3.49, 6.35, 6.39, 7.7], give the values which will be returned with the code arr[1:4]","[2.7, 3.49, 6.35]",1,Correct,"[2.7, 3.49, 6.35, 6.39]",0,Wrong,"[0.21, 2.7, 3.49, 6.35]",0,Wrong,"[0.21, 2.7, 3.49]",0,Wrong
MC,"Given the list arr = [0.83, 1.22, 2.19, 3.96, 0.31, 5.93, 2.97, 4.33, 0.44, 2.75, 4.15], give the values which will be returned with the code arr[3:5]","[3.96, 0.31]",1,Correct,"[3.96, 0.31, 5.93]",0,Wrong,"[2.19, 3.96, 0.31]",0,Wrong,"[2.19, 3.96]",0,Wrong
MC,"Given the list arr = [0.88, 0.33, 3.5, 6.8, 8.69, 9.08], give the values which will be returned with the code arr[2:3]",[3.5],1,Correct,"[3.5, 6.8]",0,Wrong,"[0.33, 3.5]",0,Wrong,[0.33],0,Wrong
MC,"Given the list arr = [0.94, 1.41, 2.44, 3.95, 3.19, 4.23, 1.72, 0.37, 5.94, 1.04], give the values which will be returned with the code arr[3:7]","[3.95, 3.19, 4.23, 1.72]",1,Correct,"[3.95, 3.19, 4.23, 1.72, 0.37]",0,Wrong,"[2.44, 3.95, 3.19, 4.23, 1.72]",0,Wrong,"[2.44, 3.95, 3.19, 4.23]",0,Wrong
MC,"Given the list arr = [0.05, 1.97, 1.6, 0.99, 3.76, 1.1, 7.8, 9.5], give the values which will be returned with the code arr[2:5]","[1.6, 0.99, 3.76]",1,Correct,"[1.6, 0.99, 3.76, 1.1]",0,Wrong,"[1.97, 1.6, 0.99, 3.76]",0,Wrong,"[1.97, 1.6, 0.99]",0,Wrong
MC,"Given the list arr = [0.47, 1.92, 2.61, 1.26, 1.41, 0.13, 6.41, 7.23, 5.42, 3.09, 5.01], give the values which will be returned with the code arr[1:5]","[1.92, 2.61, 1.26, 1.41]",1,Correct,"[1.92, 2.61, 1.26, 1.41, 0.13]",0,Wrong,"[0.47, 1.92, 2.61, 1.26, 1.41]",0,Wrong,"[0.47, 1.92, 2.61, 1.26]",0,Wrong
MC,"Given the list arr = [0.03, 0.24, 2.65, 2.65, 4.74, 0.96, 5.35, 1.28, 8.58, 9.43, 6.3], give the values which will be returned with the code arr[3:6]","[2.65, 4.74, 0.96]",1,Correct,"[2.65, 4.74, 0.96, 5.35]",0,Wrong,"[2.65, 2.65, 4.74, 0.96]",0,Wrong,"[2.65, 2.65, 4.74]",0,Wrong
MC,"Given the list arr = [0.95, 0.07, 0.66, 3.41, 4.66, 1.83, 6.31, 1.15], give the values which will be returned with the code arr[2:3]",[0.66],1,Correct,"[0.66, 3.41]",0,Wrong,"[0.07, 0.66]",0,Wrong,[0.07],0,Wrong
MC,"Given the list arr = [0.53, 1.02, 0.72, 1.31, 0.93, 6.49], give the values which will be returned with the code arr[1:2]",[1.02],1,Correct,"[1.02, 0.72]",0,Wrong,"[0.53, 1.02]",0,Wrong,[0.53],0,Wrong
MC,"Given the list arr = [0.39, 1.79, 2.92, 3.82, 4.6, 6.69, 8.82], give the values which will be returned with the code arr[1:4]","[1.79, 2.92, 3.82]",1,Correct,"[1.79, 2.92, 3.82, 4.6]",0,Wrong,"[0.39, 1.79, 2.92, 3.82]",0,Wrong,"[0.39, 1.79, 2.92]",0,Wrong
MC,"Given the list arr = [0.91, 1.5, 4.81, 5.7, 6.89, 9.58], give the values which will be returned with the code arr[1:4]","[1.5, 4.81, 5.7]",1,Correct,"[1.5, 4.81, 5.7, 6.89]",0,Wrong,"[0.91, 1.5, 4.81, 5.7]",0,Wrong,"[0.91, 1.5, 4.81]",0,Wrong
