MC,"<![CDATA[Which of the following is the value returned by <tt>2.09</tt> from the list <code>l =  [[1.53, 2.09, 0.4], [7.52, 2.53, 1.16], [3.97, 4.01, 2.01], [0.76, 3.57, 2.75], [1.52, 0.23, 6.34]]</code>?  ]]>",2.09,1,Correct,1.16,0,Wrong,7.52,0,Wrong,4.01,0,Wrong,An error occurs,0,Wrong
MC,"<![CDATA[Which of the following is the value returned by <tt>0.33</tt> from the list <code>l =  [[0.72, 0.33, 4.67], [7.42, 8.8, 0.97], [8.22, 1.55, 3.19], [2.74, 0.75, 0.01], [3.03, 6.53, 7.36]]</code>?  ]]>",0.33,1,Correct,0.97,0,Wrong,7.42,0,Wrong,1.55,0,Wrong,An error occurs,0,Wrong
MC,"<![CDATA[Which of the following is the value returned by <tt>7.32</tt> from the list <code>l =  [[0.98, 2.83, 4.89, 1.61], [7.32, 1.32, 0.31, 3.27], [1.21, 0.9, 0.86, 1.45]]</code>?  ]]>",7.32,1,Correct,0.9,0,Wrong,2.83,0,Wrong,0.31,0,Wrong,An error occurs,0,Wrong
MC,"<![CDATA[Which of the following is the value returned by <tt>2.5</tt> from the list <code>l =  [[0.31, 3.95, 8.9, 0.18], [2.5, 0.94, 0.75, 0.6], [1.5, 6.19, 1.82, 4.17]]</code>?  ]]>",2.5,1,Correct,6.19,0,Wrong,3.95,0,Wrong,0.75,0,Wrong,An error occurs,0,Wrong
MC,"<![CDATA[Which of the following is the value returned by <tt>2.3</tt> from the list <code>l =  [[4.73, 2.3, 4.41], [2.2, 0.73, 2.9], [6.9, 0.64, 5.48]]</code>?  ]]>",2.3,1,Correct,2.9,0,Wrong,2.2,0,Wrong,0.64,0,Wrong,An error occurs,0,Wrong
MC,"<![CDATA[Which of the following is the value returned by <tt>1.4</tt> from the list <code>l =  [[0.12, 1.4, 0.04, 1.66], [3.04, 1.59, 7.71, 2.53], [4.31, 0.54, 8.98, 0.02], [7.81, 2.01, 1.02, 0.02], [1.75, 0.64, 0.44, 2.11]]</code>?  ]]>",1.4,1,Correct,7.71,0,Wrong,3.04,0,Wrong,0.54,0,Wrong,An error occurs,0,Wrong
MC,"<![CDATA[Which of the following is the value returned by <tt>0.09</tt> from the list <code>l =  [[0.42, 3.33, 0.62, 2.2], [0.12, 0.36, 0.09, 1.1], [6.67, 1.93, 1.19, 0.28], [0.55, 0.39, 9.02, 2.9]]</code>?  ]]>",0.09,1,Correct,0.28,0,Wrong,1.93,0,Wrong,9.02,0,Wrong,An error occurs,0,Wrong
MC,"<![CDATA[Which of the following is the value returned by <tt>2.89</tt> from the list <code>l =  [[6.04, 2.89, 0.71], [4.71, 2.3, 7.75], [2.55, 0.04, 1.25], [0.49, 0.62, 2.39], [4.23, 1.27, 1.21]]</code>?  ]]>",2.89,1,Correct,7.75,0,Wrong,4.71,0,Wrong,0.04,0,Wrong,An error occurs,0,Wrong
MC,"<![CDATA[Which of the following is the value returned by <tt>3.02</tt> from the list <code>l =  [[0.73, 0.75, 2.57], [3.02, 2.94, 0.29], [0.4, 2.97, 6.29], [2.21, 0.89, 0.39]]</code>?  ]]>",3.02,1,Correct,2.97,0,Wrong,0.75,0,Wrong,0.29,0,Wrong,An error occurs,0,Wrong
MC,"<![CDATA[Which of the following is the value returned by <tt>1.53</tt> from the list <code>l =  [[2.76, 1.53, 0.28], [0.05, 0.26, 1.37], [3.81, 5.42, 1.3], [0.87, 3.32, 4.4]]</code>?  ]]>",1.53,1,Correct,1.37,0,Wrong,0.05,0,Wrong,5.42,0,Wrong,An error occurs,0,Wrong
MC,"<![CDATA[Which of the following is the value returned by <tt>0.33</tt> from the list <code>l =  [[0.93, 0.33, 2.06], [1.58, 4.78, 5.68], [7.7, 6.87, 0.12], [1.42, 7.05, 2.62]]</code>?  ]]>",0.33,1,Correct,5.68,0,Wrong,1.58,0,Wrong,6.87,0,Wrong,An error occurs,0,Wrong
MC,"<![CDATA[Which of the following is the value returned by <tt>3.23</tt> from the list <code>l =  [[0.72, 3.23, 0.73], [0.38, 1.32, 3.49], [1.47, 3.22, 3.97], [3.41, 0.31, 3.71], [5.69, 0.12, 0.31]]</code>?  ]]>",3.23,1,Correct,3.49,0,Wrong,0.38,0,Wrong,3.22,0,Wrong,An error occurs,0,Wrong
